Wall time,Step,Value
1675153255.607832,42100,-0.5230000019073486
1675153404.010119,42166,0.9350000023841858
1675153716.139187,42366,-0.5680000185966492
1675153801.752136,42419,0.9480000138282776
1675153966.862631,42519,-0.19900000095367432
1675154042.467892,42551,0.968999981880188
1675154360.116859,42751,-0.4059999883174896
1675154766.309408,43006,-0.35199999809265137
1675155110.317696,43240,0.9490000009536743
1675155585.639442,43540,-0.19900000095367432
1675155749.647793,43640,-0.21700000762939453
1675155912.98769,43740,-0.20800000429153442
1675156324.51094,43994,-0.19900000095367432
1675157398.39477,44200,-0.19900000095367432
1675157560.394318,44300,-0.24400000274181366
1675157642.951998,44350,0.9509999752044678
1675157806.110192,44450,-0.23499999940395355
1675157966.640998,44550,-0.2709999978542328
1675158122.906911,44650,-0.3610000014305115
1675158200.722774,44689,0.9620000123977661
1675158601.37123,44915,0.9750000238418579
1675158765.144497,45015,-0.19900000095367432
1675158919.94295,45115,-0.4059999883174896
1675159084.916412,45215,-0.19900000095367432
1675159488.967399,45460,-0.24400000274181366
1675161372.805164,46200,-0.5770000219345093
1675161762.508603,46417,-0.35199999809265137
1675161926.360751,46517,-0.19900000095367432
1675162087.582933,46607,0.9369999766349792
1675162246.711955,46707,-0.289000004529953
1675162341.258654,46785,0.9229999780654907
1675162505.970282,46885,-0.19900000095367432
1675162583.64955,46924,0.953000009059906
1675162903.711478,47124,-0.2709999978542328
1675163059.437141,47224,-0.3970000147819519
1675163218.990804,47324,-0.289000004529953
1675163458.76925,47458,0.9670000076293945
1675163542.565249,47511,0.9480000138282776
1675163975.518982,47811,-0.5590000152587891
1675165151.298429,48100,-0.20800000429153442
1675165459.355005,48255,0.9459999799728394
1675165556.278612,48347,0.8370000123977661
1675165716.579211,48447,-0.2980000078678131
1675166603.366975,48997,-0.5410000085830688
1675166680.64114,49035,0.9539999961853027
1675166764.7067,49088,0.9480000138282776
1675167155.950555,49349,0.9739999771118164
1675167634.114907,49649,-0.5230000019073486
1675167955.049898,49849,-0.289000004529953
1675169164.926483,50196,-0.19900000095367432
1675169808.035605,50576,-0.19900000095367432
1675170302.557575,50878,0.9290000200271606
1675170455.871929,50978,-0.44200000166893005
1675170543.182139,51039,0.9399999976158142
1675170630.001985,51095,0.9610000252723694
1675170954.850632,51295,-0.19900000095367432
1675171118.900207,51395,-0.19900000095367432
1675171282.420485,51495,-0.19900000095367432
1675171611.549685,51695,-0.19900000095367432
1675171856.231946,51841,0.9549999833106995
1675171936.779207,51886,0.9559999704360962
1675172099.551723,51986,-0.21700000762939453
1675172846.133951,52037,0.9639999866485596
1675173170.305081,52237,-0.23499999940395355
1675173328.814435,52337,-0.3160000145435333
1675173405.534931,52373,0.9649999737739563
1675173644.353659,52510,0.9639999866485596
1675174053.012746,52762,0.9490000009536743
1675174359.621135,52962,-0.22600001096725464
1675174766.851127,53207,-0.21700000762939453
1675174929.336463,53307,-0.22600001096725464
1675175250.980155,53507,-0.19900000095367432
1675175503.857775,53668,-0.19900000095367432
1675175757.845699,53846,0.8420000076293945
1675176774.312001,54100,-0.23499999940395355
1675176918.659959,54156,0.9449999928474426
1675177244.606195,54364,-0.20800000429153442
1675177496.807978,54526,-0.20800000429153442
1675177643.892437,54626,-0.6039999723434448
1675178134.744068,54927,-0.2529999911785126
1675178456.797292,55127,-0.3070000112056732
1675178698.897996,55265,0.9629999995231628
1675179038.889293,55500,0.9660000205039978
1675179201.769926,55600,-0.21700000762939453
1675179366.500848,55700,-0.19900000095367432
1675179447.442517,55747,0.9539999961853027
1675179611.347023,55847,-0.19900000095367432
1675179768.614877,55932,0.9160000085830688
1675180916.971334,56300,-0.24400000274181366
1675181146.305255,56409,0.9240000247955322
1675181309.052133,56509,-0.20800000429153442
1675181473.073674,56609,-0.20800000429153442
1675181635.788769,56708,0.875
1675181651.684918,56742,0.9670000076293945
1675182136.51471,57042,-0.21700000762939453
1675182300.532883,57142,-0.19900000095367432
1675182466.201532,57242,-0.19900000095367432
1675183123.992285,57636,0.9359999895095825
1675183455.641392,57842,0.921999990940094
1675184746.203907,58200,-0.19900000095367432
1675184900.134638,58278,0.9139999747276306
1675185059.439479,58378,-0.2980000078678131
1675185392.863683,58598,-0.3160000145435333
1675185621.376743,58707,0.949999988079071
1675185704.725581,58761,0.9290000200271606
1675185867.034419,58861,-0.2709999978542328
1675186278.510328,59132,0.9300000071525574
1675186811.502138,59480,-0.6669999957084656
1675186895.095319,59529,0.9739999771118164
1675186972.589708,59567,0.9629999995231628
1675187054.030723,59611,0.9570000171661377
1675187071.305678,59649,0.9539999961853027
1675187395.843742,59849,-0.2529999911785126
1675188499.448757,60100,-0.4959999918937683
1675188647.147431,60166,0.9350000023841858
1675188887.414787,60307,0.9599999785423279
1675189454.479553,60657,0.9079999923706055
1675189618.980676,60757,-0.19900000095367432
1675189872.516298,60921,0.9369999766349792
1675190208.703862,61147,-0.2800000011920929
1675190437.343813,61258,0.9470000267028809
1675190692.483768,61431,-0.19900000095367432
1675190856.519512,61531,-0.19900000095367432
1675191018.914438,61631,-0.24400000274181366
1675191311.123657,61803,-0.7210000157356262
1675192426.455356,62100,-0.19900000095367432
1675192589.584751,62200,-0.22600001096725464
1675192751.273383,62300,-0.24400000274181366
1675192913.782409,62400,-0.22600001096725464
1675193065.579246,62470,0.921999990940094
1675193307.32791,62610,-0.19900000095367432
1675193457.613275,62710,-0.5049999952316284
1675193467.973294,62731,0.9800000190734863
1675194118.719494,63122,-0.19900000095367432
1675194282.696387,63222,-0.22600001096725464
1675194445.455494,63322,-0.22600001096725464
1675194702.361195,63497,-0.19900000095367432
1675194863.931528,63597,-0.24400000274181366
1675195025.464751,63688,0.9099999666213989
1675195187.583632,63788,-0.22600001096725464
1675196638.831548,64287,0.9020000100135803
1675196798.553511,64373,0.9580000042915344
1675196962.599864,64473,-0.22600001096725464
1675197211.061953,64632,0.9150000214576721
1675197930.9158,65052,0.9440000057220459
1675198014.720457,65105,0.9480000138282776
1675198035.324272,65150,0.9559999704360962
1675198272.639766,65276,0.9660000205039978
1675198349.634256,65313,0.9639999866485596
1675198437.036683,65371,0.9729999899864197
1675198513.187245,65406,0.9660000205039978
1675198677.006542,65506,-0.19900000095367432
1675198850.572127,65624,0.9660000205039978
1675199014.707476,65724,-0.19900000095367432
1675199254.435799,65856,0.968999981880188
1675199418.877839,65956,-0.19900000095367432
1675200207.223743,66095,0.906000018119812
1675200281.881806,66127,0.968999981880188
1675200367.385547,66184,0.9440000057220459
1675200440.459864,66212,0.9729999899864197
1675201170.709873,66698,-0.6850000023841858
1675201334.777275,66798,-0.19900000095367432
1675201645.51364,66972,-0.3790000081062317
1675201736.932656,67039,0.9710000157356262
1675201970.875373,67162,0.9779999852180481
1675201988.527277,67200,0.9629999995231628
1675202464.677776,67460,-0.19900000095367432
1675202628.886709,67560,-0.21700000762939453
1675203107.812731,67886,0.9750000238418579
1675203188.06807,67930,0.9570000171661377
1675204104.973068,68054,0.9470000267028809
1675204195.751239,68126,0.9110000133514404
1675204610.56488,68389,-0.19900000095367432
1675204990.686976,68613,-0.5859999656677246
1675205796.169327,69113,-0.19900000095367432
1675205876.764773,69158,0.9559999704360962
1675206135.309352,69335,0.9240000247955322
1675206211.124783,69369,0.9670000076293945
1675206288.523899,69407,0.9629999995231628
1675206378.639553,69473,0.9760000109672546
1675206463.872161,69530,0.9350000023841858
1675206548.23519,69584,0.9470000267028809
1675206634.688522,69641,0.9350000023841858
1675207036.224347,69872,-0.24400000274181366
1675207198.151228,69972,-0.23499999940395355
1675208163.801798,70162,-0.289000004529953
1675208178.869716,70194,0.968999981880188
1675208335.365688,70294,-0.35199999809265137
1675208578.572431,70433,0.9470000267028809
1675208741.4379,70533,-0.21700000762939453
1675209212.913425,70803,0.9309999942779541
1675209379.312621,70906,0.9679999947547913
1675210122.243629,71378,-0.19900000095367432
1675210198.842588,71414,0.9649999737739563
1675210527.194249,71611,-0.0560000017285347
1675210915.792357,71854,0.9580000042915344
1675212087.961602,72178,-0.22600001096725464
1675212162.544588,72210,0.9599999785423279
1675212327.156869,72310,-0.19900000095367432
1675212756.216621,72600,-0.19900000095367432
1675212834.466847,72640,0.9610000252723694
1675213327.244263,72937,-0.19900000095367432
1675213484.815513,73022,-0.08500000089406967
1675214870.9608,73856,-0.19900000095367432
1675215756.643359,74038,0.9629999995231628
1675215831.099635,74069,0.9699999690055847
1675215915.583354,74127,0.9070000052452087
1675215997.861,74176,0.9520000219345093
1675216090.34286,74246,0.9430000185966492
1675216331.321579,74382,0.9129999876022339
1675216504.547234,74497,0.9340000152587891
1675216748.08951,74638,0.9589999914169312
1675216988.010422,74771,0.9679999947547913
1675217151.449107,74871,-0.23499999940395355
1675217567.480331,75137,-0.22600001096725464
1675217724.98806,75237,-0.3700000047683716
1675218049.892063,75437,-0.21700000762939453
1675218290.083414,75570,-0.19900000095367432
1675218380.300395,75635,0.9359999895095825
1675218544.005242,75735,-0.20800000429153442
1675218775.287342,75862,-0.32499998807907104
1675218788.649719,75890,0.9729999899864197
1675219831.948754,76143,-0.2980000078678131
1675220469.160166,76509,-0.19900000095367432
1675220633.735231,76609,-0.19900000095367432
1675220811.68302,76742,0.9160000085830688
1675221049.591675,76884,-0.32499998807907104
1675221620.913696,77227,0.9580000042915344
1675221783.694091,77327,-0.19900000095367432
1675221934.783989,77401,0.9269999861717224
1675222030.325642,77484,0.8999999761581421
1675222196.344305,77584,-0.19900000095367432
1675222358.916287,77684,-0.22600001096725464
1675222519.941805,77784,-0.23499999940395355
1675222757.947041,77929,0.9200000166893005
1675223889.594163,78222,0.9259999990463257
1675224206.899614,78422,-0.19900000095367432
1675224283.993463,78460,0.9539999961853027
1675224766.796126,78760,-0.19900000095367432
1675225191.430456,79043,-0.24400000274181366
1675225667.668002,79310,0.9340000152587891
1675225760.94669,79385,0.9419999718666077
1675225837.278195,79421,0.9649999737739563
1675226000.787708,79521,-0.19900000095367432
1675226342.530241,79750,0.9210000038146973
1675226649.880621,79906,0.9449999928474426
1675227653.533184,80100,-0.19900000095367432
1675227814.914399,80197,0.8859999775886536
1675227970.971012,80278,0.9200000166893005
1675228290.850052,80459,-0.21700000762939453
1675228375.354912,80513,0.9470000267028809
1675228627.564903,80679,0.9670000076293945
1675229274.804465,81051,0.9779999852180481
1675229446.609624,81167,0.878000020980835
1675229459.566189,81195,0.9639999866485596
1675229614.234121,81267,0.9699999690055847
1675229695.27006,81313,0.9549999833106995
1675229945.098362,81469,0.9800000190734863
1675230188.537756,81612,-0.24400000274181366
1675230270.651586,81660,0.953000009059906
1675230434.710919,81760,-0.19900000095367432
1675230614.950886,81895,0.9660000205039978
1675231633.501566,82100,-0.19900000095367432
1675231784.292231,82200,-0.4869999885559082
1675231863.131986,82241,0.9599999785423279
1675232105.628793,82383,0.949999988079071
1675232183.838969,82425,0.9139999747276306
1675232502.033219,82603,-0.19900000095367432
1675232516.735436,82634,0.9699999690055847
1675232680.632056,82734,-0.19900000095367432
1675232845.876541,82834,-0.19900000095367432
1675232926.514981,82881,0.9359999895095825
1675233089.066317,82981,-0.23499999940395355
1675233825.238851,83426,-0.19900000095367432
1675234078.486922,83595,-0.19900000095367432
1675234406.212486,83795,-0.19900000095367432
1675234478.122566,83819,-0.024000000208616257
1675234642.747183,83919,-0.19900000095367432
1675235928.327292,84308,-0.19900000095367432
1675236425.697504,84634,-0.19900000095367432
1675236754.054482,84834,-0.22600001096725464
1675236918.352954,84934,-0.19900000095367432
1675237566.112282,85308,0.9649999737739563
1675237646.149889,85351,0.9580000042915344
1675237809.064489,85451,-0.23499999940395355
1675237821.963904,85478,0.9739999771118164
1675237985.758169,85578,-0.19900000095367432
1675238551.835076,85939,-0.23499999940395355
1675239380.398742,86091,0.949999988079071
1675239544.462674,86191,-0.19900000095367432
1675240441.990428,86736,0.8959999680519104
1675240510.764571,86753,-0.017000000923871994
1675240766.391688,86916,-0.19900000095367432
1675241089.384393,87104,0.9129999876022339
1675241254.735541,87204,-0.19900000095367432
1675241273.297472,87244,0.9610000252723694
1675241433.290511,87334,0.9549999833106995
1675241760.032629,87525,0.9419999718666077
1675241834.359501,87552,0.9739999771118164
1675241921.876316,87613,0.9129999876022339
1675242095.925947,87736,0.9779999852180481
1675242258.659703,87836,-0.19900000095367432
1675242420.881754,87936,-0.21700000762939453
1675243349.060044,88100,-0.19900000095367432
1675243425.376021,88136,0.9559999704360962
1675243509.740546,88189,0.9480000138282776
1675243834.516997,88385,-0.19900000095367432
1675243914.123141,88425,-0.04000000283122063
1675244006.564528,88499,0.9620000123977661
1675244169.404359,88599,-0.21700000762939453
1675244332.507654,88699,-0.21700000762939453
1675244729.10511,88927,0.9639999866485596
1675244807.970326,88968,0.9599999785423279
1675244887.204737,89011,0.9580000042915344
1675245215.491828,89211,0.9549999833106995
1675245297.420494,89259,0.953000009059906
1675245462.099013,89359,-0.19900000095367432
1675246186.26335,89841,-0.19900000095367432
1675246428.946784,89984,-0.19900000095367432
1675247221.670666,90100,0.9599999785423279
1675247295.301484,90130,0.9620000123977661
1675247450.737837,90213,-0.11900000274181366
1675247780.325543,90411,-0.19900000095367432
1675247793.83832,90441,0.953000009059906
1675247954.584745,90533,0.9089999794960022
1675248114.471727,90633,-0.2980000078678131
1675248278.454491,90733,-0.19900000095367432
1675248352.409761,90763,0.9710000157356262
1675248517.481648,90863,-0.19900000095367432
1675248531.298042,90892,0.972000002861023
1675248770.673392,91025,-0.07600000500679016
1675249095.396503,91210,0.9329999685287476
1675249191.864857,91290,-0.03400000184774399
1675249270.036276,91332,0.9409999847412109
1675249682.610606,91586,-0.19900000095367432
1675249839.627039,91686,-0.3700000047683716
1675250002.004157,91787,-0.1679999977350235
1675250162.204793,91887,-0.2800000011920929
1675250316.859265,91968,0.8930000066757202
1675251087.829396,92100,-0.5590000152587891
1675251249.708514,92200,-0.20800000429153442
1675251488.667906,92336,-0.20800000429153442
1675251559.198898,92357,0.9800000190734863
1675251724.670023,92457,-0.19900000095367432
1675252063.147733,92685,-0.20800000429153442
1675252388.406151,92882,0.9169999957084656
1675252873.15743,93177,-0.20800000429153442
1675253012.990931,93277,-0.7749999761581421
1675253250.657012,93415,0.953000009059906
1675253266.220939,93448,0.9679999947547913
1675253419.095502,93523,0.9079999923706055
1675253494.493093,93555,0.968999981880188
1675253660.064401,93655,-0.19900000095367432
1675253823.859072,93755,-0.20800000429153442
1675254074.53515,93915,-0.20800000429153442
1675255174.026935,94176,-0.2709999978542328
1675255337.828259,94276,-0.19900000095367432
1675255590.603608,94446,-0.2709999978542328
1675255826.748359,94572,0.9750000238418579
1675255990.365144,94667,0.9620000123977661
1675255999.874085,94686,0.9819999933242798
1675256580.655661,95050,-0.19900000095367432
1675256727.250146,95117,0.8529999852180481
1675256967.534574,95253,-0.23499999940395355
1675257131.420117,95353,-0.19900000095367432
1675257290.562519,95453,-0.3070000112056732
1675257856.588385,95840,-0.7749999761581421
1675258102.640449,95988,0.953000009059906
1675258868.567416,96145,0.8159999847412109
1675259109.134018,96286,0.9079999923706055
1675259184.530548,96320,0.9670000076293945
1675259196.191037,96344,0.9769999980926514
1675259503.416789,96508,0.968999981880188
1675259520.830165,96548,0.9340000152587891
1675259667.322945,96608,0.9229999780654907
1675259843.636967,96750,-0.3610000014305115
1675259990.74166,96807,0.9440000057220459
1675260254.614692,97000,0.9670000076293945
1675260412.682716,97100,-0.2980000078678131
1675260804.357939,97321,-0.2980000078678131
1675260967.105701,97421,-0.22600001096725464
1675261120.202247,97502,0.8569999933242798
1675261305.255646,97644,0.9589999914169312
1675261787.638742,97921,-0.20800000429153442
1675261864.54732,97958,0.9639999866485596
1675262622.352064,98053,-0.05300000309944153
1675262723.049144,98143,0.9449999928474426
1675262886.956977,98243,-0.19900000095367432
1675263376.335629,98540,0.9099999666213989
1675263539.734211,98640,-0.19900000095367432
1675263863.583574,98840,-0.23499999940395355
1675264338.280741,99139,-0.19900000095367432
1675264489.964905,99209,0.9129999876022339
1675264830.935762,99440,0.9359999895095825
1675264905.709322,99471,0.9699999690055847
1675265554.358008,99856,-0.20800000429153442
1675266354.928606,100058,0.9340000152587891
1675266439.07263,100112,0.9380000233650208
1675266524.377441,100169,0.9350000023841858
1675266607.69039,100220,0.949999988079071
1675266770.645106,100320,-0.21700000762939453
1675266852.385767,100370,0.9329999685287476
1675267017.614403,100470,-0.19900000095367432
1675267272.53349,100640,-0.19900000095367432
1675267434.762114,100740,-0.23499999940395355
1675267516.294638,100787,0.9539999961853027
1675267679.371196,100887,-0.24400000274181366
1675267917.452116,101028,-0.3160000145435333
1675268158.929382,101170,-0.20800000429153442
1675268324.183755,101270,-0.19900000095367432
1675268577.069612,101444,0.949999988079071
1675268655.680509,101486,0.9409999847412109
1675268988.80141,101694,0.9539999961853027
1675269380.268007,101906,-0.2619999945163727
1675270264.077654,102171,-0.21700000762939453
1675270753.256437,102471,0.9100000262260437
1675270839.860504,102531,0.9229999780654907
1675271001.49299,102631,-0.24400000274181366
1675271573.385171,102979,0.9440000057220459
1675271909.48919,103194,-0.19900000095367432
1675272549.16032,103553,-0.19900000095367432
1675272726.844065,103675,0.9639999866485596
1675273217.518725,103975,-0.20800000429153442
1675273960.481623,104111,0.9729999899864197
1675274130.281083,104211,-0.19900000095367432
1675274396.105822,104379,-0.20800000429153442
1675274723.84562,104598,0.9779999852180481
1675275141.403786,104811,-0.19900000095367432
1675275579.654172,105081,0.9300000071525574
1675275749.352015,105181,-0.24400000274181366
